"State","Year","Month","Period","Indicator","Data Value","Percent Complete","Percent Pending Investigation","State Name","Footnote","Footnote Symbol","Predicted Value"
"MT","2020","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","39","100","0.009351912","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","39"
"MT","2020","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","40","100","0.008992806","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","40"
"MT","2020","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","39","100","0.008613264","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","39"
"MT","2020","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","39","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","39"
"MT","2021","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","39","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","39"
"MT","2021","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","37","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","37"
"MT","2021","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","37","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","37"
"MT","2021","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2021","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2021","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2021","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2021","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","31","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","31"
"MT","2021","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2021","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2021","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2021","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2022","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2022","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","36","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","36"
"MT","2022","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","45","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","45"
"MT","2022","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","48","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"MT","2022","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","49","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"MT","2022","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","48","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"MT","2022","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","48","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"MT","2022","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","48","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","48"
"MT","2022","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","45","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","45"
"MT","2022","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","44","100","0.008237232","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","44"
"MT","2022","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","42","100","0.008415383","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","42"
"MT","2022","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","40","100","0.008494012","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","40"
"MT","2023","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","38","100","0.008642295","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","38"
"MT","2023","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","38","100","0.008775009","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","38"
"MT","2023","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","31","100","0.008765778","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","31"
"MT","2023","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","27","100","0.008684325","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","27"
"MT","2023","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","29","100","0.008727527","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","29"
"MT","2023","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","31","100","0.008683571","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","31"
"MT","2023","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","28","100","0.008756567","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","28"
"MT","2023","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","27","100","0.008833142","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","27"
"MT","2023","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","27","100","0.008889679","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","27"
"MT","2023","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","31","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","31"
"MT","2023","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2023","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","35","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","35"
"MT","2024","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","34","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","34"
"MT","2024","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2024","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2024","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","35","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","35"
"MT","2024","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2024","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","29","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","29"
"MT","2024","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","35","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","35"
"MT","2024","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","34","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","34"
"MT","2024","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","33"
"MT","2024","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","30","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","30"
"MT","2024","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2024","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","32"
"MT","2025","January","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","32","100","0.008712319","Montana","Underreported due to incomplete data.","*","32"
"MT","2025","February","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","35","100","0.008701706","Montana","Underreported due to incomplete data.","*","35"
"MT","2025","March","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","34","100","0.008692629","Montana","Underreported due to incomplete data.","*","34"
"MT","2025","April","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","35","100","0.008686588","Montana","Underreported due to incomplete data.","*","35"
"MT","2025","May","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","34","100","0.008704735","Montana","Underreported due to incomplete data.","*","34"
"MT","2025","June","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","38","100","0.008718396","Montana","Underreported due to incomplete data.","*","38"
"MT","2025","July","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","34","100","0.008685079","Montana","Underreported due to incomplete data.","*","34"
"MT","2025","August","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","36","100","0.008707767","Montana","Underreported due to incomplete data.","*","36"
"MT","2025","September","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","37","100","0.008716876","Montana","Underreported due to incomplete data.","*","37"
"MT","2025","October","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","34","100","0.008685079","Montana","Underreported due to incomplete data.","*","34"
"MT","2025","November","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","33","100","0.026091494","Montana","Underreported due to incomplete data.","*","33"
"MT","2025","December","12 month-ending","Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","31","100","0.061092686","Montana","Underreported due to incomplete data.","*","31"
"MT","2015","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.210482004","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.210526316","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.221612495","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.199831721","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.197731294","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.186161961","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.174969123","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.163632645","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.123026451","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.122236936","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.112485939","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2015","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.141399859","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.142392189","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.151194436","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.150920616","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.150406096","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.171060576","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.182500253","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.181579744","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.182075663","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.172361351","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.172186772","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.171647819","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2016","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.140830902","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.129327497","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.118448327","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.107537394","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.107663698","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.087916382","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.077730276","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.068113263","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.058252427","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.048647597","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.038801048","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019351717","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2017","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019996001","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2018","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.020028039","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019829467","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019727757","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019573302","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019512195","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019357336","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019260401","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019305019","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019256692","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019169942","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.019182812","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2019","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.009579462","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2020","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.00959785","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2020","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.009599693","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2020","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.009586809","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2020","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","50","100","0.009620935","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","50"
"MT","2020","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","49","100","0.009616309","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","49"
"MT","2020","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.009608917","Montana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MT","2020","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","47","100","0.009552923","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","47"
"MT","2020","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","52","100","0.009470594","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","52"
"MT","2020","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","58","100","0.009351912","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","58"
"MT","2020","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","61","100","0.008992806","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","61"
"MT","2020","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","62","100","0.008613264","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","62"
"MT","2020","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","63","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","63"
"MT","2021","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","64","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","64"
"MT","2021","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","63","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","63"
"MT","2021","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","61","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","61"
"MT","2021","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","65","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","65"
"MT","2021","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","72","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","72"
"MT","2021","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","74","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","74"
"MT","2021","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","75","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","75"
